NHPDPropertyID,PropertyName,Latitude,Longitude,PropertyStatus,TotalUnits,EarliestStartDate,EarliestEndDate,LatestEndDate
1117063,HAZELWOOD APARTMENTS,36.0942780,-78.2945100,Active,24,5/29/86,5/16/36,5/16/36
1128125,,36.0408030,-79.8518190,Active,16,5/16/16,5/16/36,5/16/36
1065672,CATAWBA SENIOR HOUSING,35.3022500,-80.9856200,Active,62,1/1/14,5/17/36,1/1/44
1121039,MAGNOLIA LANE APARTMENTS,35.3254050,-78.6104830,Active,40,6/1/86,5/19/36,5/19/36
1121519,LANDMARK PHASE II,35.5323920,-78.3602210,Active,18,6/1/86,5/19/36,5/19/36
1121063,MEADOW VIEW APARTMENTS,35.5449790,-78.2882810,Active,24,6/3/86,5/21/36,5/21/36
1119406,OAKWOOD APARTMENTS,36.1227450,-80.6568880,Active,24,6/9/86,5/27/36,5/27/36
1063137,CAC OF FORSYTH CO,36.0882900,-80.3626400,Active,8,5/30/20,5/29/36,5/29/36
1004665,BEACON HILL APARTMENTS,35.7000400,-81.2020200,Active,34,11/1/02,5/31/36,10/1/47
1063053,COLONY MANOR,36.1486900,-80.2957410,Active,28,11/1/81,5/31/36,3/1/54
1064478,TRINITY GARDENS APARTMENTS,36.0883200,-79.7536100,Active,152,11/1/73,5/31/36,5/1/57
1101988,SIENNA,35.7530740,-81.6699430,Active,76,1/1/16,6/7/36,1/1/46
1121182,EMERYWOOD FOREST,35.3674000,-79.7780500,Active,30,6/24/86,6/11/36,6/11/36
1121614,SHAMROCK SQUARE APARTMENTS,34.7950940,-78.4024340,Active,16,7/10/86,6/27/36,6/27/36
1065712,VIEWMONT SQUARE COURT,35.7510800,-81.3395100,Active,50,1/1/15,6/28/36,1/1/45
1103132,PARKSIDE COMMONS APARTMENTS,35.6023510,-77.4153290,Active,98,1/1/04,6/28/36,1/1/46
1146686,,35.9841380,-78.9043810,Active,8,6/28/16,6/28/36,6/28/36
1065365,LOCKWOOD VILLAGE APARTMENTS,34.1491200,-77.8931800,Active,60,1/1/15,6/29/36,1/1/45
1004542,SPRUCE HILL APARTMENTS,35.5944700,-82.5157300,Active,174,11/1/77,6/30/36,7/1/51
1063163,ASHTON PLACE,35.6025700,-77.3375200,Active,40,7/9/20,7/8/36,7/8/36
1128109,,35.8141600,-78.8477700,Active,6,7/12/16,7/12/36,7/12/36
1121941,DONNELL VILLAS,36.1325220,-80.0618970,Active,72,3/5/79,7/19/36,7/19/36
1063005,ARC/HDS RICHMOND COUNTY APARTMENTS (QUADRUPLEX),34.9462000,-79.7685000,Active,4,7/24/20,7/23/36,7/23/36
1063488,ARC/HDS MOORE COUNTY QUADRAPLEX,35.1275900,-79.4204800,Active,4,7/24/20,7/23/36,7/23/36
1120644,COURTLAND VILLAGE APARTMENTS,35.4578540,-79.1673970,Active,44,8/6/86,7/24/36,7/24/36
1004972,BAILEY LANE APARTMENTS,35.3124600,-77.1576000,Active,35,10/1/81,7/30/36,7/1/44
1004754,NORFOLK VILLAGE,36.0563300,-79.3807900,Active,40,8/1/81,7/31/36,10/1/40
1019567,SALISBURY ELDERLY,35.6619810,-80.4647610,Active,327,8/1/16,7/31/36,7/31/36
1063185,HAVENS THE,35.2109500,-80.7920600,Active,25,8/1/20,7/31/36,7/31/36
1064891,WEDGEWOOD ARMS APARTMENTS,35.5795000,-77.3414000,Active,100,8/1/01,7/31/36,7/1/37
1121538,SUNVALE APARTMENTS,36.4091430,-79.3497300,Active,44,8/25/86,8/2/36,8/2/36
1063136,CAC OF ALAMANCE CO,36.0818500,-79.4318700,Active,11,8/7/20,8/6/36,8/6/36
1112056,WILLOW WOOD AT LAURINBURG,34.7647870,-79.4731500,Active,38,4/22/86,8/8/36,8/8/36
1146703,,35.9459230,-77.8046280,Active,6,8/9/16,8/9/36,8/9/36
1065674,RIVERWOOD HAVEN,35.6973610,-78.4228540,Active,60,1/1/15,8/17/36,8/10/56
1116616,WINTERGREEN APARTMENTS,35.5380500,-77.4050300,Active,32,10/14/86,8/24/36,8/24/36
1119000,KENSINGTON PARK I,35.1390600,-77.1004200,Active,72,5/4/78,8/24/36,1/22/37
1063337,FINLEY VILLAGE APARTMENTS,36.1749600,-81.1466000,Active,29,2/1/82,9/2/36,9/2/36
1115532,RANDOM WOODS APARTMENTS,35.4319100,-79.5845000,Active,34,9/18/86,9/5/36,9/5/36
1063146,CAC OF BURKE CO,35.7602880,-81.6884890,Active,11,9/10/20,9/9/36,9/9/36
1114689,AUGUSTINE PLACE APARTMENTS,35.0014450,-78.3121440,Active,40,9/16/05,9/25/36,9/25/36
1101990,WHISTLER'S COVE,36.4936000,-80.6225000,Active,60,1/1/16,9/27/36,1/1/46
1118700,DOBSON VILLAGE APARTMENTS,36.4022600,-80.7209900,Active,24,11/7/86,9/30/36,9/30/36
1063193,WILLIAMS-DELASHMET CROSSING APARTMENTS,35.9888700,-79.9816100,Active,25,10/10/20,10/9/36,10/9/36
1019380,ARC/HDS DAVIDSON CO GH #4,35.8573300,-80.2682300,Active,7,10/15/20,10/14/36,10/14/36
1063286,VILLAGE GARDENS,35.6357400,-78.4692100,Active,37,10/17/20,10/16/36,10/16/36
1120180,LANDMARK PHASE I,35.5315840,-78.3603620,Active,37,10/13/83,10/24/36,10/24/36
1122029,CEDAR RUN APARTMENTS,35.9319960,-81.5284360,Active,58,9/22/81,10/24/36,10/24/36
1122175,VILLAGE CREEK APARTMENTS,35.7319280,-81.6705960,Active,56,2/24/83,10/24/36,10/24/36
1065332,EMERSON GLEN,35.7432760,-78.6844670,Active,48,1/1/15,10/25/36,1/1/45
1119297,HERITAGE HILL,35.6810180,-82.0079410,Active,40,11/24/86,10/27/36,10/27/36
1063153,ASBURY PARK APARTMENTS,35.8883100,-77.5287500,Active,49,3/1/82,10/31/36,10/31/36
1063167,EAST WINDS APARTMENTS,35.3213100,-82.4340100,Active,30,3/1/82,10/31/36,10/31/36
1065664,WATAUGA GREEN APARTMENTS,36.2142000,-81.6623000,Active,72,1/1/15,11/4/36,1/1/45
1107897,THE VILLAS AT HICKORY TREE,35.9928500,-80.2662100,Active,56,1/1/15,11/10/36,11/7/56
1121223,CREEKRIDGE APARTMENTS,35.3348200,-80.2176590,Active,50,12/9/82,11/23/36,11/23/36
1121463,THE PINES APARTMENTS,34.9158470,-79.7462310,Active,60,12/22/80,11/23/36,11/23/36
1000546,SOUTHERN PINES,35.1742070,-79.4068120,Active,100,12/1/16,11/30/36,11/30/36
1119159,CHERRY MANOR APARTMENTS,35.3759510,-81.3824010,Active,22,12/19/86,11/30/36,11/30/36
1063403,GIVENS GERBER PARK,35.5024220,-82.5212580,Active,120,6/3/80,12/7/36,1/1/46
1063161,AS MECKLENBURG CO GH #4,35.1868180,-80.7760180,Active,7,12/9/20,12/8/36,12/8/36
1117108,WESTRIDGE APARTMENTS,35.4979170,-79.1912130,Active,44,12/30/86,12/17/36,12/17/36
1120435,WINDSOR ARMS APARTMENTS,35.7339500,-79.4446800,Active,32,12/30/86,12/17/36,12/17/36
1019708,RSS SCATTERED SITE CONDOS,35.2214700,-80.7701600,Active,4,12/20/20,12/19/36,12/19/36
1063448,CAC OF CUMBERLAND CO#2,35.0354100,-78.8952200,Active,11,12/21/20,12/20/36,12/20/36
1109183,WINDCHASE APARTMENTS,36.4375880,-77.6541960,Active,42,1/12/87,12/30/36,1/1/39
1063151,COLONIAL VILLAGE,35.6555100,-80.4967800,Active,98,3/1/74,12/31/36,1/1/44
1064094,AHOSKIE HIGH SCHOOL APARTMENTS,36.2882100,-76.9908300,Active,41,1/1/07,1/1/37,1/1/37
1064096,AUBURN SPRING,36.0630000,-79.4932900,Active,48,1/1/07,1/1/37,1/1/37
1064100,CAROUSEL PLACE,35.7712400,-78.6277700,Active,55,1/1/07,1/1/37,1/1/37
1064102,CYPRESS GLENN,35.3147900,-81.5198700,Active,46,1/1/07,1/1/37,1/1/37
1064106,EGRET POINTE,34.1855500,-78.0032600,Active,64,1/1/07,1/1/37,1/1/37
1064110,GLOBE TOBACCO LOFTS,36.4951200,-80.6019900,Active,43,1/1/07,1/1/37,1/1/37
1064112,MAGNOLIA POINTE,36.0584400,-78.8888500,Active,156,1/1/07,1/1/37,1/1/37
1064114,MULBERRY SCHOOL APARTMENTS,35.7783900,-80.8895500,Active,31,1/1/07,1/1/37,1/1/37
1064116,PROSPERITY CREEK SENIOR APARTMENTS,35.3499600,-80.7758500,Active,168,1/1/07,1/1/37,1/1/37
1064118,SHERWOOD GLEN APARTMENTS,36.3492600,-79.6879000,Active,56,1/1/07,1/1/37,7/28/48
1064377,SOUTH OAK CROSSING APARTMENTS,35.1402300,-80.8824300,Active,192,1/1/07,1/1/37,5/1/52
1064525,WINDHILL COURT,36.1207500,-79.7438700,Active,64,1/1/07,1/1/37,1/1/37
1064554,WILLOWS PEAKE,36.0818380,-80.2312080,Active,116,1/1/07,1/1/37,1/1/37
1106376,WAKEFIELD HILLS APARTMENTS,35.9417320,-78.5484950,Active,80,1/1/07,1/1/37,1/1/37
1106475,COOPER'S POINTE,34.5506350,-77.9102280,Active,64,1/1/07,1/1/37,1/1/37
1107018,STEWART HEIGHTS,35.9616470,-78.9109790,Active,64,1/1/07,1/1/37,1/1/37
1107035,STEWART SQUARE APARTMENTS,35.9610000,-78.9099030,Active,63,1/1/07,1/1/37,1/1/37
1107139,PINECREST APARTMENTS,36.1618720,-80.1341040,Active,80,1/1/07,1/1/37,1/1/37
1107216,BEAUFORT MANOR APARTMENTS - PHASE II,34.7386300,-76.6388250,Active,25,1/1/07,1/1/37,1/1/37
1107438,CARDINAL POINTE III,33.9908900,-78.3683100,Active,72,1/1/07,1/1/37,1/1/37
1108301,AUBURN TRACE APARTMENTS,36.0630080,-79.4950880,Active,80,1/1/07,1/1/37,1/1/37
1108367,PALMER GREEN II APARTMENTS,34.9840910,-79.2459300,Active,48,1/1/07,1/1/37,1/1/37
1108510,GREAT LAURELS OF JUNALUSKA,35.4899900,-82.9906500,Active,100,1/1/07,1/1/37,11/8/47
1112444,SOUTHPORT GREEN APARTMENTS,33.9326230,-78.0274890,Active,44,11/12/80,1/1/37,5/13/38
1065115,PARKVIEW APARTMENTS,35.3882990,-78.5384540,Active,32,1/27/87,1/14/37,1/14/37
1146705,,35.1832040,-78.9767100,Active,2,1/30/17,1/30/37,1/30/37
1114789,THE HIGHLANDS APARTMENTS,35.3312600,-81.8840300,Active,44,2/23/87,2/10/37,1/1/39
1128132,CAMBRIDGE OAKS APARTMENTS,35.2401880,-81.3278970,Active,56,1/1/15,2/15/37,1/1/45
1019698,ARC/HDS ALAMANCE COUNTY APARTMENTS,36.0998700,-79.4461500,Active,4,2/18/20,2/17/37,2/17/37
1115443,WOODHAVEN APARTMENTS,35.3538080,-80.1623930,Active,40,3/25/87,2/20/37,2/20/37
1119754,KENDRICK SQUARE APARTMENTS,35.3055390,-81.0279990,Active,48,6/24/81,2/21/37,2/21/37
1146708,,35.1840900,-78.9761120,Active,2,2/27/17,2/27/37,2/27/37
1063307,MONTCLAIR APARTMENTS,35.0893000,-80.8625500,Active,40,10/1/04,2/28/37,3/1/54
1063452,MAXTON VILLAGE APARTMENTS,34.7282900,-79.3345500,Active,18,9/1/81,2/28/37,3/1/37
1064832,FISCHER VILLAGE APARTMENTS,35.2991980,-76.8365410,Active,16,10/1/81,2/28/37,3/1/37
1063241,SHADE HILL APARTMENTS,35.7720400,-78.5878600,Active,7,3/11/20,3/10/37,3/10/37
1063157,FIRST BAPTIST HOMES II,34.6062040,-79.0272410,Active,41,3/13/20,3/12/37,3/12/37
1102596,WOOD SPRING,35.5704000,-78.8013000,Active,48,1/1/16,3/14/37,1/11/58
1121702,WOODBRIDGE APARTMENTS,35.7979000,-77.3725300,Active,24,4/22/87,3/24/37,3/24/37
1004951,BROOKSIDE HILLS APARTMENTS,35.2517050,-78.9692220,Active,64,3/1/16,3/31/37,2/1/46
1063068,ICEMORLEE STREET APARTMENTS,34.9912400,-80.5671300,Active,100,1/1/73,3/31/37,3/31/37
1063227,ROYAL LANE APARTMENTS,34.9977800,-78.3444100,Active,60,12/1/81,3/31/37,4/1/37
1128124,,36.0771440,-79.7597730,Active,9,4/4/17,4/4/37,4/4/37
1063231,WNC COMMUNITY HOMES #6,35.0484160,-83.8237940,Active,7,4/16/20,4/15/37,4/15/37
1019366,ARC/HDS ASHE CO APARTMENTS,36.4292300,-81.4753200,Active,5,4/23/20,4/22/37,4/22/37
1120991,WELLONTON APARTMENTS,34.3286500,-78.8286000,Active,38,11/21/84,4/25/37,4/25/37
1023156,DUNSTAN MANOR GH,35.5708300,-82.5471300,Active,7,11/8/84,4/30/37,4/30/37
1000527,PROVIDENCE PLACE II,35.1535990,-79.4105760,Active,24,5/21/20,5/20/37,5/20/37
1120675,WINDEMERE 1 APARTMENTS,36.1385200,-81.1798500,Active,48,8/8/75,5/24/37,12/7/44
1115492,QUAIL HOLLOW APARTMENTS,34.8982000,-79.7012500,Active,48,6/8/82,5/31/37,7/8/39
1116371,FOX RIDGE APARTMENTS,35.8678190,-77.8296790,Active,32,1/1/87,6/4/37,6/4/37
1065367,ROCKWOOD AT OLIVER'S CROSSING,36.0008320,-80.2661210,Active,64,1/1/15,6/6/37,1/1/45
1116905,SOUTHGATE APARTMENTS,36.3400000,-79.6632000,Active,32,1/1/87,6/16/37,6/16/37
1120382,PENDER SQUARE I,35.8871900,-77.5584800,Active,72,5/4/78,6/27/37,12/7/44
1000776,HILLSIDE MANOR,35.0833530,-78.8824740,Active,32,7/1/17,6/30/37,6/30/37
1063446,METRO HOUSE,35.5451400,-77.0522300,Active,9,7/10/20,7/9/37,7/9/37
1120786,HAMILTON RIDGE APARTMENTS,35.9462580,-77.2260140,Active,24,7/17/07,7/9/37,7/9/37
1102103,ABBINGTON GARDENS OF WINSTON-SALEM,36.1936410,-80.2757030,Active,96,1/1/16,7/10/37,1/1/46
1019675,AS STANLY CO APARTMENTS #2,35.3536100,-80.1606100,Active,5,7/15/20,7/14/37,7/14/37
1063220,CAC OF ORANGE CO,35.9205400,-79.0581100,Active,14,7/18/20,7/17/37,7/17/37
1019462,AS WAKE CO GH #3,35.8526000,-78.6991900,Active,7,7/21/20,7/20/37,7/20/37
1122283,TABOR VILLA APARTMENTS,34.1415400,-78.8815900,Active,32,1/1/87,7/25/37,7/25/37
1121402,BRIGHTON PLACE APARTMENTS,36.1173240,-79.2730850,Active,44,8/14/87,7/27/37,7/27/37
1063083,JD FULLER PLACE,35.0954600,-78.8729100,Active,47,7/29/20,7/28/37,7/28/37
1102012,WAKEFIELD SPRING,35.9384000,-78.5956000,Active,80,1/1/16,8/18/37,1/1/46
1117852,GREENMONT APARTMENTS,35.1637600,-79.4165800,Active,47,9/26/84,8/24/37,8/24/37
1121525,QUAIL HOLLOW APARTMENTS,34.9967840,-78.0745130,Active,28,1/11/85,8/24/37,8/24/37
1121387,WILLOW HILL APARTMENTS,36.5155000,-80.6290800,Active,44,9/29/87,8/27/37,8/27/37
1115847,WOODWINDS APARTMENTS,35.6312500,-82.1809670,Active,8,9/11/87,8/29/37,8/29/37
1063177,TILLINGHAST PLACE,35.3066020,-80.7973580,Active,22,9/12/20,9/11/37,9/11/37
1113141,GREEN ACRES APARTMENTS,34.8956320,-78.0517670,Active,10,7/15/83,9/11/37,9/11/37
1118335,WOODS EDGE APARTMENTS,36.1551130,-81.1281790,Active,36,10/29/87,9/26/37,9/26/37
1146695,,35.8860150,-80.5619220,Active,2,9/28/17,9/28/37,9/28/37
1000778,HICKORY HA - SCATTERED SITES & RIDGECREST,35.7438970,-81.3382560,Active,311,10/1/17,9/30/37,9/1/54
1019446,CAC OF CATAWBA CO,35.6852720,-81.2089080,Active,10,10/1/20,9/30/37,9/30/37
1063089,KINSTON TOWERS I,35.2652100,-77.5809000,Active,148,1/1/87,10/1/37,11/30/38
1113382,LANDMARK APARTMENTS,35.0742100,-77.0325000,Active,32,1/1/87,10/2/37,10/2/37
1120985,RIVER HILL,36.4823900,-80.6040000,Active,50,2/8/83,10/24/37,10/24/37
1121641,CHURCH HILL,35.3812580,-81.3870780,Active,28,6/15/84,10/24/37,10/24/37
1128134,,35.8828430,-80.5617720,Active,1,10/26/17,10/26/37,10/26/37
1117047,DEER PARK APARTMENTS,35.7361230,-80.6742860,Active,32,1/1/87,10/30/37,10/30/37
1121543,OLDE TOWNE APARTMENTS,35.8513710,-76.7542820,Active,36,11/17/87,10/30/37,10/30/37
1063072,MOREHEAD HILLS APARTMENTS,35.9891900,-78.9078200,Active,75,11/1/17,10/31/37,10/31/37
1063219,ALDERSGATE APARTMENTS,36.0311100,-79.8623700,Active,78,1/1/79,10/31/37,11/1/52
1128144,,35.1835780,-78.9769360,Active,2,11/27/17,11/27/37,12/14/37
1108104,FRANKLIN VILLAGES AKA HOLMAN HOMES,35.9879670,-78.8850870,Active,83,1/1/08,11/30/37,1/1/38
1019711,CAC OF METROLINA #2,35.2374900,-80.7740100,Active,10,12/2/20,12/1/37,12/1/37
1116363,KENLY COURT APARTMENTS,35.6031090,-78.1239610,Active,48,4/23/79,12/2/37,1/1/38
1121849,CREST KNOLLS,35.9215170,-81.1693240,Active,40,12/16/87,12/3/37,2/27/59
1063331,GLADSTONE APARTMENTS,36.0984400,-80.2595800,Active,12,2/1/99,12/15/37,12/15/37
1019569,CHC OF LEE CO,35.4504520,-79.1428850,Active,7,12/17/20,12/16/37,12/16/37
1118548,OAK GROVE APARTMENTS,35.5898600,-78.7855200,Active,40,1/1/88,12/30/37,12/30/37
1063186,CAPE FEAR HOTEL APARTMENTS,34.2379320,-77.9480740,Active,91,1/1/81,12/31/37,8/1/53
1063653,EDGEMONT ELMS,35.9880100,-78.8916500,Active,16,1/1/90,12/31/37,12/31/37
1064564,MORREENE ROAD APARTMENTS,36.0032480,-78.9571210,Active,224,8/31/68,12/31/37,6/1/59
1064272,940 BREVARD,35.2313000,-80.8296400,Active,101,1/1/08,1/1/38,1/1/38
1064274,CENTRAL SCHOOL APARTMENTS,34.7710700,-79.4600400,Active,31,1/1/08,1/1/38,1/1/38
1064276,CENTRAL SCHOOL APARTMENTS,35.2848300,-81.2764400,Active,33,1/1/08,1/1/38,1/1/38
1064280,HENSON PLACE,35.3404000,-80.1730800,Active,48,1/1/08,1/1/38,1/1/38
1064284,MAYWORTH SCHOOL APARTMENTS,35.2399700,-81.0759300,Active,40,1/1/08,1/1/38,1/1/38
1064286,PINE RIDGE II,36.3891150,-78.9778920,Active,32,1/1/08,1/1/38,1/1/38
1064288,ROBERT R TAYLOR SENIOR HOMES,34.2509800,-77.9445500,Active,96,1/1/08,1/1/38,1/1/38
1064289,ROLLINWOOD MANOR,35.8723700,-77.7895100,Active,64,1/1/08,1/1/38,1/1/38
1064293,SPRINGCROFT,35.1501900,-80.8392400,Active,50,1/1/08,1/1/38,1/1/38
1064297,THE VILLAS AT NORTHVIEW,35.7650700,-81.3253700,Active,48,1/1/08,1/1/38,1/1/38
1064636,GRACEN'S RIDGE,35.2529000,-81.6448000,Active,13,1/1/08,1/1/38,1/1/38
1064676,LONGBOURNE,34.7749400,-77.3747700,Active,44,1/1/08,1/1/38,1/1/38
1064730,CAMERON GROVE,34.9168400,-79.7466400,Active,56,1/1/08,1/1/38,1/1/38
1106524,BRUNSWICK PLACE,34.2877300,-78.6995300,Active,32,1/1/08,1/1/38,1/1/38
1106955,CASTLE GLEN,34.8014920,-76.8623120,Active,32,1/1/08,1/1/38,1/1/38
1106981,GLENBROOK CROSSING,35.7686700,-78.6040300,Active,63,1/1/08,1/1/38,1/1/38
1107415,FAIRVIEW POINTE APARTMENTS,35.3950720,-78.8321860,Active,50,1/1/08,1/1/38,1/1/38
1107513,SEIGLE POINT APARTMENTS HOMES,35.2266330,-80.8255720,Active,204,1/1/08,1/1/38,1/1/38
1108086,PARKE PLACE APARTMENTS,34.7430260,-79.4930980,Active,40,1/1/08,1/1/38,1/1/38
1108134,OAKS II,36.4238370,-78.9749550,Active,32,1/1/08,1/1/38,1/1/38
1108138,OAKS I,36.4254560,-78.9742800,Active,52,1/1/08,1/1/38,1/1/38
1108228,JEFFERSON VIEW APARTMENTS,36.4158800,-81.4689500,Active,30,1/1/08,1/1/38,1/1/38
1108466,EASTSIDE GREEN II APARTMENTS,35.0378400,-78.8503600,Active,48,1/1/08,1/1/38,1/1/38
1108821,DRIFTWOOD,36.1177130,-78.6946110,Active,36,3/15/83,1/1/38,7/10/39
1111204,PINE RIDGE I,36.4231840,-78.9724300,Active,52,11/22/78,1/1/38,7/10/39
1111427,CEDAR HILL,36.0906770,-79.2566940,Active,32,1/26/84,1/1/38,7/10/39
1112640,WINSTON PLACE,36.1063800,-78.4526300,Active,26,12/23/86,1/1/38,7/10/39
1114963,GLENVIEW APARTMENTS,35.5525000,-77.0405700,Active,40,1/1/89,1/1/38,4/24/38
1119368,ROSEDALE PHASE II,35.3268900,-81.8822700,Active,24,8/12/81,1/1/38,3/19/38
1019605,CHC OF WARREN CO,36.4047400,-78.1512800,Active,7,1/5/20,1/4/38,1/4/38
1019703,CAC OF COLUMBUS CO,34.3285200,-78.8253200,Active,10,1/14/20,1/13/38,1/13/38
1019422,CAC OF SURRY CO,36.4946950,-80.6060090,Active,10,1/21/20,1/20/38,1/20/38
1019436,MEADOWS (THE),35.1429200,-77.0995400,Active,47,1/22/20,1/21/38,1/21/38
1118379,APPLE HILL APARTMENTS,35.6794760,-81.2329420,Active,44,1/1/88,1/28/38,1/28/38
1019687,WNC MARNE ROAD GROUP HOME,35.5814900,-82.5329400,Active,6,2/4/20,2/3/38,2/3/38
1019416,CHC OF BURKE CO #2,35.7451630,-81.6937870,Active,7,2/19/20,2/18/38,2/18/38
1019707,CHC OF METROLINA #4,35.2148200,-80.7889000,Active,7,2/23/20,2/22/38,2/22/38
1019583,ARC/HDS MOORE COUNTY GROUP HOME #4,35.2087900,-79.3892200,Active,7,2/25/21,2/24/38,2/24/38
1063034,BROOKSIDE PARK APARTMENTS I,35.1688500,-79.4101900,Active,100,1/1/73,2/28/38,2/28/38
1121771,RIVER POINTE APARTMENTS,35.8238600,-79.8152900,Active,44,1/1/88,3/9/38,3/9/38
1019378,ARC/HDS CALDWELL CO GH #2,35.9363500,-81.5050100,Active,7,3/16/20,3/15/38,3/15/38
1117354,AMSTERDAM APARTMENTS,36.1879600,-76.4664310,Active,4,11/1/82,3/25/38,3/25/38
1004615,POPLAR GROVE AKA BOOTH GARDEN APARTMENTS,35.2314800,-80.8416500,Active,130,11/1/78,3/31/38,3/31/38
1004968,REEDWOOD MANOR,35.3510000,-83.2066800,Active,30,5/1/83,3/31/38,4/1/54
1114687,FORMOSA NORTH APARTMENTS,35.8091200,-77.8628440,Active,16,3/10/08,4/3/38,4/3/38
1121501,APPLEGATE VILLAGE APARTMENTS,35.3801200,-79.1265100,Active,21,4/29/88,4/17/38,4/17/38
1117352,BRADFORD APARTMENTS,36.1863070,-76.4689040,Active,10,12/21/83,4/24/38,4/24/38
1063295,CAC OF NASH/ROCKY MOUNT,35.9175980,-77.8169430,Active,11,4/29/20,4/28/38,4/28/38
1019618,AHEPA 408 APARTMENTS,34.2440700,-77.8926600,Active,50,4/30/20,4/29/38,4/29/38
1129722,ATANDO APARTMENTS,35.2220880,-80.8382170,Active,130,4/30/18,4/30/38,4/30/38
1063273,TAYLOR HOMES,35.1460200,-80.7748800,Active,7,5/6/20,5/5/38,5/5/38
1121899,EAST PARK APARTMENTS,34.6941650,-77.1349280,Active,40,5/17/88,5/5/38,5/5/38
1102018,BRIGHTON POINTE II,35.8909060,-78.5093960,Active,88,1/1/17,5/17/38,1/1/47
1019594,KIRKWOOD APARTMENTS,35.3760000,-77.9411900,Active,140,5/1/06,5/31/38,5/31/38
1063429,MAYS LANDING APARTMENTS,34.9037940,-77.2305970,Active,30,9/1/82,5/31/38,6/1/38
1063041,MOUNTAIN VILLA APARTMENTS,36.4185020,-79.9816580,Active,58,7/1/93,6/1/38,2/29/40
1122190,ROCKFISH COURT APARTMENTS,34.7507120,-78.0003920,Active,48,10/29/86,6/6/38,6/6/38
1128127,,35.6105080,-77.3910590,Active,1,6/8/18,6/8/38,6/8/38
1115655,KENLY VILLAGE APARTMENTS,35.5984900,-78.1280400,Active,24,1/1/88,6/10/38,6/10/38
1120292,HIGHLANDER APARTMENTS,34.8157900,-79.1841000,Active,28,1/1/88,6/13/38,6/13/38
1103329,EASTPORT AT THE PARK,34.7279920,-76.6380100,Active,48,1/1/16,6/14/38,1/1/46
1129724,,35.3573110,-81.9287280,Active,56,6/14/18,6/14/38,6/14/38
1102598,PENNINGTON GROVE,35.6912400,-78.6129000,Active,83,1/1/17,6/22/38,1/1/47
1019704,COVENANT PLACE,35.8940850,-79.0749340,Active,40,6/24/20,6/23/38,6/23/38
1119827,GREEN OAKS APARTMENTS,35.1700400,-81.4474000,Active,24,1/1/88,6/27/38,6/27/38
1102630,SUMNER RIDGE,35.9973730,-79.8088550,Active,72,1/1/17,6/29/38,1/1/47
1102592,CROSS CREEK POINTE APARTMENTS,35.0552690,-78.8687490,Active,272,1/1/17,6/30/38,8/1/60
1063019,CAMILLA HILL,35.4118360,-80.5726440,Active,60,2/1/81,7/1/38,6/30/40
1101984,NORTHEAST POINTE APARTMENTS,34.6239200,-78.9749490,Active,64,1/1/17,7/18/38,1/1/47
1109086,PECAN GROVE APARTMENTS,35.1114600,-78.1388000,Active,16,1/1/88,8/21/38,8/21/38
1109088,RIDGEWOOD APARTMENTS,35.0499100,-77.7430200,Active,16,1/1/88,8/21/38,8/21/38
1109090,GREEN LEAF APARTMENTS,34.7613220,-77.4952550,Active,36,2/6/81,8/21/38,8/21/38
1121209,QUAIL RIDGE APARTMENTS,36.3295200,-78.4399100,Active,42,9/20/88,8/26/38,8/26/38
1118958,LIBERTY MANOR,35.8672300,-79.5742700,Active,40,9/13/88,8/31/38,8/31/38
1118728,STERLING FOREST,35.7309030,-81.6662560,Active,24,10/19/88,9/26/38,9/26/38
1004909,CATAWBA PINES APARTMENTS,35.6644170,-81.2100620,Active,68,1/1/82,9/30/38,10/1/53
1102557,GREENFIELD PLACE,35.9418140,-79.0136030,Active,80,1/1/17,10/9/38,1/1/47
1117391,TIMBERLANE APARTMENTS,35.1642430,-79.4140050,Active,74,10/21/88,10/9/38,10/9/38
1102602,VILLAS AT UNION TRACE,35.2431650,-81.1714020,Active,60,1/1/17,10/23/38,1/1/47
1063259,VILLAGE GREEN APARTMENTS,36.5076500,-80.6122000,Active,24,2/1/93,11/1/38,4/30/40
1102658,GARDEN GATE VILLAS,36.3488990,-78.3777990,Active,56,1/1/17,11/8/38,1/1/47
1063309,TURNBERRY APARTMENTS,35.9715000,-78.5288000,Active,41,11/25/20,11/24/38,11/24/38
1121670,OAKDALE II APARTMENTS,35.3350970,-78.6698520,Active,24,12/6/88,11/24/38,11/24/38
1019338,CAC OF RICHMOND CO,34.8989180,-79.7023120,Active,10,11/30/20,11/29/38,11/29/38
1008477,WHITE HILL APARTMENTS,35.4108800,-80.8405600,Active,40,6/1/93,11/30/38,6/1/48
1063043,HILLCREST APARTMENTS,35.2229200,-80.7804100,Active,48,10/1/83,11/30/38,12/1/38
1146700,,35.9443950,-77.8019840,Active,10,12/3/18,12/3/38,12/3/38
1117527,PINE BLUFF APARTMENTS,34.9766400,-80.1004000,Active,24,12/28/88,12/16/38,12/16/38
1129725,,34.2034110,-77.9359380,Active,16,12/21/18,12/21/38,12/21/38
1120651,WOODBURY APARTMENTS,36.4449080,-77.6440190,Active,42,1/6/89,12/25/38,12/25/38
1122254,BLACK RIVER VILLAGE II,35.4960300,-78.7373800,Active,32,1/1/88,12/29/38,8/28/41
1063190,SIR WALTER APARTMENTS,35.7753700,-78.6398800,Active,161,12/1/79,12/31/38,5/1/60
